open,high,low,close,volume,type,interest
22366,22659,22361,22623,446043,1,1.136012023162266
22627,22691,22544,22583,279534,0,0.17681120983070286
22585,22596,22444,22536,276815,0,0.20812115307974466
22538,22798,22497,22762,404273,1,0.9928828749670515
22763,22805,22516,22663,404227,0,0.4349354186802685
22661,22692,22543,22650,265202,0,0.05736222035918104
22652,22689,22441,22524,239804,0,0.5562913907284894
22520,22997,22518,22718,457062,1,0.8539484109516593
22718,23113,22660,22906,512343,1,0.8207456561599713
22902,22958,22793,22899,256202,0,0.03055967868679943
22892,23200,22871,23040,470321,1,0.6119791666666714
23048,23149,22970,23094,332626,1,0.2338269680436582
23096,23103,22633,22791,781149,0,1.3120290984671357
22798,22845,22650,22794,349889,1,0.01316135825217657
22806,23070,22687,22770,531211,0,0.10529086601736992
22775,23329,22764,23122,761519,1,1.5223596574690674
23132,23773,23057,23535,1066584,1,1.7548332271085485
23533,24099,23506,24038,1014894,1,2.0925201763873815
24038,24511,23831,24159,1377648,1,0.500848545055689
24141,24204,23971,24099,477300,0,0.24835465044081673
24094,24401,23964,24297,923917,1,0.8149154216569912
24290,24359,23986,24106,586029,0,0.7861052804873054
24108,24171,23905,24001,311004,0,0.43557620509415074
24000,24047,23803,23933,342897,0,0.28332152826965284
23934,23991,23802,23831,332919,0,0.42618977980195893
23833,23854,23676,23730,345963,0,0.4238177164197907
23708,23947,23559,23831,479316,1,0.4238177164197907
23829,23858,23558,23697,275503,0,0.5622928118836796
23690,23779,23551,23565,310232,0,0.5570325357640087
23558,23575,23310,23466,472174,0,0.4201145767027299
23466,23469,23005,23039,470342,0,1.8196539674422496
23029,23067,21977,21994,1642710,0,4.53578714353921
21981,22331,21601,21977,1051113,0,0.07729380740201464
21979,22007,21592,21806,481792,0,0.77808618100741
21810,21826,21090,21411,972724,0,1.8114280473264301
21414,21470,20875,21082,772051,0,1.5365933398720273
21080,21387,20787,21355,670084,1,1.2783891360337236
21359,21565,21239,21339,525784,0,0.07492390540855354
21339,21368,20895,21035,500375,0,1.4246215848914972
21033,21045,20127,20150,1178235,0,4.207273591632983
20160,20834,20100,20628,961206,1,2.317238704673258
20650,20650,20341,20402,529796,0,1.0955982160170663
20393,20441,19905,20037,897939,0,1.7890402901676197
20049,20323,19600,20073,1294585,1,0.17934538932895805
20073,20376,20060,20317,501612,1,1.2009647093566969
20328,20567,20087,20130,602382,0,0.9204114780725519
20117,20260,20004,20221,341288,1,0.4500271994461258
20218,20416,20142,20289,210744,1,0.3351569816156683
20279,20318,20072,20208,290096,0,0.39923111045393966
20216,20241,19956,20101,334180,0,0.5294932699920878
20102,20330,19934,20308,450299,1,1.0193027378373074
20288,20499,20167,20381,363766,1,0.3581767332319288
20378,20586,20265,20456,490909,1,0.366640594446622
20455,20539,20325,20442,248611,0,0.06843957763003061
20446,20457,20228,20363,215463,0,0.3864592505625666
20365,20659,20353,20354,563827,0,0.044197809752972717
20353,20580,20257,20471,404408,1,0.5715402276390904
20460,20532,20320,20466,189323,0,0.0244247960529691
20465,20474,20097,20196,292346,0,1.3192612137203241
20208,20229,20046,20170,222591,0,0.12873836403247196
20175,20244,19759,19873,457432,0,1.4724838869608305
19871,19871,19012,19635,1251929,0,1.1976047904191631
19636,20002,19636,19904,615962,1,1.35148713826365
19922,20183,19612,19882,539036,0,0.11053054662379225
19887,19984,19726,19967,410283,1,0.42570240897481426
19967,20158,19624,19824,615239,0,0.7161816998046788
19819,19928,19410,19756,729429,0,0.3430185633575462
19757,20965,19747,20594,1309129,1,4.069146353306792
20593,20774,20333,20502,844874,0,0.4467320578809222
20496,20505,20054,20274,479742,0,1.1120866256950563
20264,20568,20190,20301,600052,1,0.1329983744643215
20298,20319,20014,20251,512617,0,0.24629328604503087
20260,20658,19987,20118,735762,0,0.6567576909782389
20120,20376,19731,19845,1328385,0,1.356993736951992
19849,20083,19804,19869,494484,1,0.12079118224369267
19853,19885,19485,19523,489103,0,1.7414062106799406
19527,19765,19224,19292,700029,0,1.1832197920401626
19275,19710,19249,19548,534716,1,1.3095968897073789
19545,19743,18869,18964,947223,0,2.9875179046449603
18967,19040,17517,18424,2168657,0,2.8475005273149208
18390,18596,17941,18312,1253169,0,0.6079027355623197
18308,18314,17214,17748,1282310,0,3.079947575360407
17737,17987,17349,17933,891317,1,1.0316176880611039
17929,17942,17699,17841,667407,0,0.5130206881168817
17831,18175,17553,17998,828974,1,0.8723191465718401
17988,18222,17933,18123,515426,1,0.6897312806930529
18121,18295,18089,18104,528168,0,0.104839154665342
18100,18356,17933,18303,437069,1,1.0872534557176294
18301,18323,17939,18043,297804,0,1.42053215319892
18054,18285,17994,18108,319196,1,0.35895736690966373
18097,18284,18030,18031,342189,0,0.42522641926220217
18032,18115,17613,17922,840166,0,0.6045144473406907
17931,18016,17538,17546,584330,0,2.097980136145523
17549,17683,17355,17605,584488,1,0.3351320647543332
17611,17611,16911,16961,770461,0,3.658051689860841
16977,17079,16111,16275,1253119,0,4.044572843582344
16278,16643,15984,16073,694324,0,1.2411674347158197
16073,16769,15800,16286,956597,1,1.3078717917229454
16268,16496,15616,15721,669229,0,3.469237381800312
15718,16220,15464,15715,842581,0,0.03816551109980537
15704,16331,15700,16100,734741,1,2.391304347826093
16102,16191,15831,15944,489774,0,0.9689440993788878
15938,16074,15663,15732,565960,0,1.329653788258895
15737,15834,15099,15184,1129299,0,3.483346046275102
15190,15900,15034,15798,1544045,1,3.886567919989872
15794,16740,15775,16437,1374476,1,3.8875707245847906
16440,16660,16277,16461,406971,1,0.14579916165483553
16467,16548,15902,16418,717259,0,0.26122349796487754
16405,16832,16195,16435,852315,1,0.10343778521448144
16436,16858,16433,16793,479657,1,2.1318406478889926
16782,17031,16556,16616,607220,0,1.0540105996546032
16619,16715,16347,16450,616995,0,0.9990370727010003
16451,16880,16276,16632,1176521,1,1.094276094276097
16646,16715,16111,16177,585911,0,2.735690235690228
16182,16477,16041,16303,912065,1,0.772863890081581
16307,16400,15939,15989,869861,0,1.926025884806478
15990,16787,15781,16523,1419470,1,3.2318586213157516
16538,16687,16079,16391,620439,0,0.7988864007746628
16384,16537,16016,16062,493268,0,2.0071990726618196
16068,16223,15803,15912,648678,0,0.933881210310048
15920,16055,15628,15768,521192,0,0.9049773755656219
15789,15922,15553,15608,428898,0,1.0147133434804658
15596,15888,15471,15511,516510,0,0.6214761660686889
15511,15920,15493,15589,407606,1,0.5003528128808625
15589,16370,15480,15878,649095,1,1.8201284796573844
15893,16352,15737,16214,480869,1,2.0722832120389825
16214,16322,16029,16159,376811,0,0.33921302578019663
16154,16420,16060,16228,375589,1,0.4251910278530886
16227,16264,15990,15991,325932,0,1.4604387478432272
15992,15992,15635,15753,339487,0,1.4883371896691955
15757,16065,15675,16065,308484,1,1.9421101774043024
16066,16081,15878,16047,279864,0,0.11204481792717047
16052,16366,15854,16273,496014,1,1.388803539605476
16269,16479,16200,16457,556956,1,1.1180652609831583
16458,16798,16289,16741,675681,1,1.6964339047846693
16741,16802,16464,16498,504149,0,1.4515261931784096
16498,16571,16257,16441,492310,0,0.34549642380893886
16462,16580,16050,16087,406739,0,2.1531537011130695
16094,16306,16091,16223,259878,1,0.8383159711520847
16227,16479,16166,16409,239389,1,1.133524285453106
16405,16868,16287,16836,680896,1,2.536231884057969
16832,16891,16583,16648,373615,0,1.1166547873604173
